image_path,class_label,attributes,caption,split,instance_id,image_path_fixed
images\team14_slippers (12).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_I,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (12).jpg
images\team14_slippers (13).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_J,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (13).jpg
images\team14_slippers (14).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_K,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (14).jpg
images\team14_slippers (15).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_A,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (15).jpg
images\team14_slippers (16).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_L,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (16).jpg
images\team14_slippers (17).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_M,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (17).jpg
images\team14_slippers (18).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_N,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (18).jpg
images\team14_slippers (19).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_O,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (19).jpg
images\team14_slippers (20).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_P,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (20).jpg
images\team14_slippers (21).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_B,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (21).jpg
images\team14_slippers (22).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_Q,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (22).jpg
images\team14_slippers (23).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_R,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (23).jpg
images\team14_slippers (24).jpg,footware_slippers,color:silver;material:rubber;condition:new;size:medium,silver slipper of medium size and new condition,val,Team14_SilverSlippers_A,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (24).jpg
images\team14_slippers (25).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_S,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (25).jpg
images\team14_slippers (26).jpg,footware_slippers,color:silver;material:rubber;condition:new;size:medium,silver slipper of medium size and new condition,train,Team14_SilverSlippers_B,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (26).jpg
images\team14_slippers (27).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_C,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (27).jpg
images\team14_slippers (28).jpg,footware_slippers,color:blue;material:rubber;condition:used;size:medium,blue slipper of medium size and used condition,train,Team14_BlueSlippers_A,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (28).jpg
images\team14_slippers (29).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_D,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (29).jpg
images\team14_slippers (30).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_T,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (30).jpg
images\team14_slippers (31).jpg,footware_slippers,color:blue;material:rubber;condition:used;size:medium,blue slipper of medium size and used condition,train,Team14_BlueSlippers_B,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (31).jpg
images\team14_slippers (32).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_E,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (32).jpg
images\team14_slippers (33).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_F,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (33).jpg
images\team14_slippers (34).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium, slipper of medium size and used condition,train,Team14_UnknownSlippers_G,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (34).jpg
images\team14_slippers (35).jpg,footware_slippers,color:blue;material:rubber;condition:used;size:medium,blue slipper of medium size and used condition,train,Team14_BlueSlippers_C,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (35).jpg
images\team14_slippers (36).jpg,footware_slippers,color:blue;material:rubber;condition:used;size:medium,blue slipper of medium size and used condition,train,Team14_BlueSlippers_D,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (36).jpg
images\team14_slippers (37).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_U,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (37).jpg
images\team14_slippers (38).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,val,Team14_BlackSlippers_V,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (38).jpg
images\team14_slippers (39).jpg,footware_slippers,color:unknown;material:unknown;condition:used;size:medium,slipper of medium size and used condition,val,Team14_UnknownSlippers_H,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (39).jpg
images\team14_slippers (40).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,val,Team14_BlackSlippers_X,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (40).jpg
images\team14_slippers (41).jpg,footware_slippers,color:unknown;material:unknown;condition:used;size:medium,slipper of medium size and used condition,val,Team14_UnknownSlippers_I,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (41).jpg
images\team14_slippers (42).jpg,footware_slippers,color:unknown;material:unknown;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_J,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (42).jpg
images\team14_slippers (43).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_Y,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (43).jpg
images\team14_slippers (44).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_Z,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (44).jpg
images\team14_slippers (45).jpg,footware_slippers,color:unknown;material:unknown;condition:used;size:medium,slipper of medium size and used condition,val,Team14_UnknownSlippers_K,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (45).jpg
images\team14_slippers (46).jpg,footware_slippers,color:brown;material:rubber;condition:unknown;size:medium,brown slipper of medium size ,train,Team14_BrownSlippers_A,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (46).jpg
images\team14_slippers (47).jpg,footware_slippers,color:unknown;material:rubber;condition:used;size:medium,slipper of medium size and used condition,train,Team14_UnknownSlippers_L,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (47).jpg
images\team14_slippers (48).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,val,Team14_BlackSlippers_BI,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (48).jpg
images\team14_slippers (49).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_AA,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (49).jpg
images\team14_slippers (50).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_AB,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (50).jpg
images\team14_slippers (51).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_AC,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (51).jpg
images\team14_slippers (52).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_AD,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (52).jpg
images\team14_slippers (53).jpg,footware_slippers,color:green;material:rubber;condition:used;size:medium,green slipper of medium size and used condition,train,Team14_GreenSlippers_F,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (53).jpg
images\team14_slippers (54).jpg,footware_slippers,color:green;material:rubber;condition:used;size:medium,green slipper of medium size and used condition,val,Team14_GreenSlippers_D,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (54).jpg
images\team14_slippers (55).jpg,footware_slippers,color:black;material:rubber;condition:used;size:medium,black slipper of medium size and used condition,train,Team14_BlackSlippers_AE,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (55).jpg
images\team14_slippers (56).jpg,footware_slippers,color:black;material:rubber;condition:new;size:medium,black slipper of medium size and new condition,train,Team14_BlackSlippers_AF,/content/drive/MyDrive/DL_project/project/data/images/team14_slippers (56).jpg
